Conc_ugperml	Area_um2	DiameterA_um	Volume_um3	DiameterV_um	Deformation	
0	146.46519	13.655961	1091.4377	12.774192	0.0525316
0	219.11981	16.703054	1776.2367	15.025678	0.088007748
0	162.5914	14.388113	1272.6939	13.445443	0.052856147
0	167.38881	14.598837	1314.7223	13.591847	0.07644546
0	147.4478	13.701692	1101.4518	12.813141	0.054345369
0	113.5192	12.02236	753.87558	11.2919	0.04113102
0	132.94	13.010168	937.64091	12.143559	0.044768214
0	134.674	13.094742	933.73441	12.126671	0.065833569
0	229.4082	17.090687	2079.111	15.835302	0.059383512
0	146.81201	13.67212	971.52114	12.288095	0.10850418
0	158.08301	14.187231	1251.7065	13.371125	0.050422013
0	128.14261	12.773263	864.31042	11.818355	0.069233835
0	116.6404	12.186516	755.52085	11.300108	0.074016571
0	196.3466	15.81127	1687.6975	14.771751	0.070944071
0	205.0166	16.156585	1718.7646	14.86184	0.075318515
0	143.6908	13.526005	1005.6527	12.430344	0.061849773
0	141.8412	13.438669	973.52961	12.296557	0.085906446
0	138.4888	13.278909	965.9182	12.264426	0.078016162
0	156.5224	14.117029	1203.601	13.19759	0.058351517
0	139.47141	13.325934	955.38485	12.219682	0.083286405
0	135.1942	13.120008	915.01547	12.045087	0.056451321
0	140.5696	13.378295	949.1779	12.193162	0.08208245
0	184.61319	15.331563	1512.5206	14.241888	0.072578907
0	218.8886	16.694239	1705.9046	14.824681	0.10035616
0	171.6082	14.78169	1302.2734	13.548811	0.10015053
0	141.14761	13.405772	1047.4178	12.600094	0.054731607
0	149.29741	13.787363	1080.9299	12.733066	0.064629436
0	142.99721	13.493321	977.59833	12.313663	0.10202247
0	142.1302	13.452353	1026.452	12.515456	0.055243373
0	136.3502	13.175981	983.30017	12.337557	0.058910429
0	156.11781	14.098772	1136.2129	12.94654	0.07811141
0	165.59702	14.520491	1295.135	13.52401	0.062137246
0	183.515	15.285894	1467.0965	14.097865	0.085037172
0	120.80201	12.402012	802.92502	11.531668	0.059499264
0	131.09039	12.919345	868.94887	11.839459	0.082721233
0	103.9244	11.503072	638.70122	10.684799	0.045757413
0	124.73241	12.602152	814.96645	11.589029	0.071026266
0	293.10382	19.318162	2724.5353	17.328645	0.11402869
0	232.70279	17.212972	2118.0232	15.933482	0.071864843
0	163.2272	14.416218	1239.6854	13.328183	0.084558547
0	112.8256	11.985575	735.43781	11.199083	0.056904852
0	117.2762	12.219685	788.41329	11.461772	0.048584521
0	139.64481	13.334215	953.2851	12.210723	0.085232377
0	91.670799	10.803652	477.88261	9.7000551	0.078834713
0	128.25821	12.779023	829.31469	11.656645	0.07596916
0	155.19301	14.056951	1160.4067	13.037787	0.077441096
0	145.1358	13.593846	978.34027	12.316778	0.089959502
0	172.3018	14.811532	1257.3608	13.391229	0.099220753
0	191.26021	15.605129	1713.1811	14.84573	0.053580344
0	166.0594	14.54075	1229.2721	13.29076	0.080434084
0	133.229	13.024302	936.51766	12.138708	0.066639423
0	229.466	17.09284	2032.5657	15.71624	0.07473582
0	190.2776	15.564992	1524.4043	14.279089	0.075222611
0	137.33281	13.223372	968.93746	12.277192	0.057710886
0	107.6814	11.709151	664.21288	10.825207	0.059946001
0	157.2738	14.150874	1197.9034	13.176732	0.047175407
0	152.24521	13.922809	1124.2977	12.901124	0.07503283
0	156.5802	14.119635	1176.568	13.098035	0.075062931
0	130.1656	12.873694	835.31653	11.684698	0.094319284
0	190.85561	15.588615	1653.2219	14.670475	0.062749505
0	155.42421	14.067418	1145.0027	12.979839	0.074873328
0	131.09039	12.919345	899.59427	11.977036	0.082931876
0	207.61761	16.25875	1685.1455	14.764302	0.094921172
0	199.5256	15.938754	1585.2785	14.466684	0.094442725
0	183.804	15.297925	1544.5063	14.341581	0.059970856
0	162.9382	14.40345	1223.3835	13.269503	0.057526767
0	93.2314	10.895224	526.92513	10.021132	0.080322683
0	199.46779	15.936445	1694.1117	14.790442	0.070051968
0	177.27261	15.023665	1444.0306	14.023592	0.074487031
0	120.8598	12.404978	805.71632	11.545015	0.05532819
0	157.96741	14.182043	1112.6802	12.856534	0.095820248
0	163.63181	14.434074	1252.3613	13.373457	0.066286266
0	141.03201	13.400281	1010.67	12.450981	0.048269689
0	180.2782	15.150489	1424.2841	13.959376	0.068484962
0	105.0804	11.566872	645.56505	10.722938	0.048492372
0	189.4684	15.531859	1503.5223	14.213589	0.086158991
0	194.20801	15.724927	1550.4598	14.359984	0.090755165
0	136.58141	13.187147	921.18609	12.072103	0.072699964
0	137.5062	13.231717	956.31665	12.223654	0.071872056
0	118.49	12.282758	774.05585	11.39177	0.055996001
0	147.7368	13.715113	997.46005	12.396497	0.082918882
